author,paper,fake
1791863801,220335764,0
5922454,220335764,0
11720763,220335764,0
17864949,220335764,0
15295533,220335764,0
50204552,12676170,0
50030990,12676170,0
2082462975,12676170,0
2109801823,12676170,0
97698667,11650332,0
5029502,11650332,0
7797140,11650332,0
152395678,11650332,0
5485625,11650332,0
38798233,11650332,0
5396490,11650332,0
97698667,5741404,0
5029502,5741404,0
2085901525,5741404,0
152395678,5741404,0
5396490,5741404,0
34608088,16229449,0
3638810,16229449,0
2469130,16229449,0
34608088,9767398,0
4200466,9767398,0
5966591,42602087,0
1397108395,42602087,0
3540275,234225486,0
2112488429,234225486,0
9557922,234225486,0
7590331,234225486,0
2109206531,234225486,0
2111844586,234225486,0
1576080126,234225486,0
34634740,55046107,0
98380357,55046107,0
152953775,55046107,0
,55046107,0
31369063,55046107,0
2076207542,55046107,0
30579093,55046107,0
3468607,55046107,0
30970514,55046107,0
2107388998,55046107,0
46874694,9461746,0
84053192,9461746,0
46874694,30036685,0
84053192,30036685,0
2176075386,250503320,0
49868484,250503320,0
2176072742,250503320,0
2166751760,250503320,0
2175846763,250503320,0
2145447220,250503320,0
2109609555,250503320,0
4611406,256617947,0
15640403,256617947,0
7656475,256617947,0
1671769419,256617947,0
133642501,256617947,0
3704594,256617947,0
2054700951,251032969,0
5532198,251032969,0
133642501,251032969,0
145653079,251032969,0
3704594,251032969,0
3849978,237280867,0
2124234605,237280867,0
1402705761,237280867,0
6317356,237280867,0
49396257,237280867,0
1506998464,237280867,0
40078360,237280867,0
2124234254,237280867,0
12644441,237280867,0
83246216,237280867,0
145741402,237434595,0
1734100,237434595,0
143783731,237434595,0
46568452,237434595,0
5299427,237434595,0
1420774010,237434595,0
4018931,237434595,0
3704594,207937592,0
4611406,207937592,0
1404217434,207937592,0
32144381,207937592,0
1744466,207937592,0
38900673,247382728,0
47225423,42741574,0
47225423,206312284,0
52040396,253317972,0
2825758,253317972,0
2088611120,253317972,0
2149629565,253317972,0
3326675,253317972,0
2189796544,253317972,0
2109775132,253317972,0
2825758,250731978,0
38879687,250731978,0
2088611120,250731978,0
3326675,250731978,0
2109775132,250731978,0
2825758,231899233,0
2088611120,231899233,0
38879687,231899233,0
3326675,231899233,0
2109775132,231899233,0
2825758,236657808,0
11873550,236657808,0
38879687,236657808,0
2088611120,236657808,0
2061314264,236657808,0
2109775132,236657808,0
12470889,226951320,0
2088611120,226951320,0
2825758,226951320,0
2114081152,226951320,0
38879687,226951320,0
3326675,226951320,0
2109775132,226951320,0
1841864486,220877292,0
2825758,220877292,0
52040396,220877292,0
2088611120,220877292,0
2109775132,220877292,0
2055562191,208035909,0
1411263256,208035909,0
1411379026,208035909,0
29264234,208035909,0
2491520,208035909,0
49871349,203606383,0
5247392,203606383,0
3173357,203606383,0
50539189,203606383,0
2088611120,104330173,0
2825758,104330173,0
2064942270,104330173,0
2049862497,104330173,0
79934481,104330173,0
1739753889,104330173,0
2109775132,104330173,0
66358376,59224714,0
2825758,59224714,0
2088611120,59224714,0
38879687,59224714,0
34563154,59224714,0
3326675,59224714,0
6376928,59224714,0
2109775132,59224714,0
12821729,104447883,0
2134393221,104447883,0
1405031361,104447883,0
8838467,104447883,0
6249055,104447883,0
2091905333,104447883,0
4561666,104447883,0
47255470,104447883,0
2825758,104840023,0
2088611120,104840023,0
34563154,104840023,0
3326675,104840023,0
2109775132,104840023,0
152328306,52969331,0
52208693,52969331,0
7316163,52969331,0
4531919,52969331,0
5536745,52969331,0
41227555,52969331,0
1907937,52969331,0
47398109,52969331,0
46204826,206120044,0
1446622823,206120044,0
9913139,206120044,0
144156877,206120044,0
2825758,19385313,0
2088611120,19385313,0
38879687,19385313,0
5304723,19385313,0
35724143,19385313,0
34563154,19385313,0
3326675,19385313,0
2109775132,19385313,0
145242621,956590,0
1403197257,956590,0
1805241,956590,0
2175393,956590,0
2522204,956590,0
5224146,956590,0
5143815,956590,0
2150036917,956590,0
1718890,956590,0
1471640135,250312573,0
2073029739,250312573,0
7641788,250312573,0
1661540422,247383739,0
15829410,247383739,0
2196390912,247383739,0
2158485701,247383739,0
77473948,247383739,0
46740884,247383739,0
40195935,227077222,0
36074475,227077222,0
1892614,227077222,0
2464807,214704490,0
48420546,214704490,0
2752826,214704490,0
1923503,214704490,0
6868297,214704490,0
144308672,214704490,0
41151953,214704490,0
98915145,214704490,0
4395387,214704490,0
39346533,214704490,0
6688921,214704490,0
3116570,214704490,0
31769763,214704490,0
145072252,214704490,0
4155963,214704490,0
2259942,214704490,0
145440048,214704490,0
3689576,214704490,0
2486087,214704490,0
145356238,214704490,0
143745443,214704490,0
2444012,214704490,0
143644589,214704490,0
3912946,214704490,0
152959197,214704490,0
143882642,214704490,0
145179386,214704490,0
46290295,253303782,0
2158393168,253303782,0
2189728865,253303782,0
1397297334,253303782,0
2189741454,253303782,0
2190033268,253303782,0
2189728828,253303782,0
38020200,253303782,0
2141254688,248832365,0
34810801,248832365,0
40464159,248832365,0
2165465515,248832365,0
10739654,248832365,0
2120381751,248832365,0
9859249,248832365,0
2770706,248832365,0
4854832,248832365,0
1756816,248832365,0
35384251,248554191,0
49818375,248554191,0
66043460,246943066,0
2069828507,246943066,0
1725442239,218980655,0
1390008326,218980655,0
5531690,218980655,0
145283885,218980655,0
39497641,210998487,0
104961608,210998487,0
144362166,210998487,0
4875411,210998487,0
145283885,210998487,0
5531690,210998487,0
39497641,207946925,0
104961608,207946925,0
144362166,207946925,0
4875411,207946925,0
145283885,207946925,0
5531690,207946925,0
2142753971,248415456,0
104580437,248415456,0
2142753879,248415456,0
6841336,248415456,0
40604777,248415456,0
13446369,248415456,0
146233058,246090176,0
2130128716,246090176,0
41095345,246090176,0
82927343,246090176,0
1899535184,221238120,0
1899653109,221238120,0
2110916720,221238120,0
4590537,239466779,0
31780048,239466779,0
6157024,239466779,0
5475936,233433006,0
4315523,233433006,0
145690392,233433006,0
121841369,233433006,0
47193300,233433006,0
16196555,231391456,0
12442702,256457958,0
39345963,256457958,0
2115495868,256457958,0
52486669,256457958,0
84146638,256457958,0
40895000,256457958,0
34411061,255633001,0
1394275366,255633001,0
8611729,255633001,0
4511014,247936955,0
46955624,247936955,0
2134555069,247936955,0
3553972,247936955,0
5407289,247936955,0
50080803,247936955,0
14114510,247936955,0
33281166,247936955,0
81341531,247936955,0
152591025,247936955,0
12451346,247936955,0
12730477,247936955,0
2075264214,247936955,0
8033247,247936955,0
2577981,247936955,0
13359850,247936955,0
2113590133,247936955,0
47842763,247936955,0
153848598,247936955,0
5869498,247936955,0
2027497529,247453478,0
40386212,247453478,0
145025295,247453478,0
50064529,247453478,0
108070869,247453478,0
2063945700,247453478,0
2110853173,247453478,0
3466526,247453478,0
65819947,247453478,0
49173133,247453478,0
2081262007,247453478,0
3823760,247453478,0
1405234901,247453478,0
146942821,247453478,0
6888995,247453478,0
6893635,247453478,0
143919719,247453478,0
2136561356,247791077,0
2516236,247791077,0
2086165620,247791077,0
34499177,247791077,0
83942498,247791077,0
2137466050,247791077,0
,247791077,0
2028891211,235766779,0
20887933,235766779,0
8033247,235766779,0
50080803,235766779,0
33281166,235766779,0
5486306,235766779,0
3229321,235766779,0
3553972,235766779,0
1937101,235766779,0
4511014,235766779,0
145968072,245191708,0
152404534,245191708,0
4356356,245191708,0
4860867,245191708,0
79818695,245438579,0
2146942004,245438579,0
3674630,245438579,0
26913424,245438579,0
2027195926,245438579,0
2146941799,245438579,0
2146942064,245438579,0
6600071,245438579,0
145891878,235346691,0
2107003070,235346691,0
2045400073,235346691,0
5033235,235346691,0
1431377038,235346691,0
1411490511,237215206,0
2112158103,237215206,0
2123704358,237215206,0
153137219,237215206,0
27066815,237215206,0
1785390089,237215206,0
2028661782,237215206,0
22425373,237215206,0
31776961,237215206,0
48911839,232368960,0
71665708,232368960,0
2058936182,232368960,0
2110678206,232368960,0
36825532,232368960,0
39995344,232160763,0
3975731,232160763,0
2052278308,232160763,0
2052205959,232160763,0
2086431622,232160763,0
1417304756,232160763,0
66499945,232160763,0
31976032,232160763,0
5623446,232160763,0
51924568,244341175,0
1399012697,244341175,0
4411935,244341175,0
8003662,227121487,0
2037456028,227121487,0
1576086120,227121487,0
123634254,227121487,0
4511014,226254927,0
20887933,226254927,0
8033247,226254927,0
50080803,226254927,0
33281166,226254927,0
2028891211,226254927,0
5486306,226254927,0
3229321,226254927,0
3553972,226254927,0
1937101,226254927,0
2375079,257251800,0
2151570195,257251800,0
2118871314,257251800,0
2143731469,257251800,0
113974791,257251800,0
2199540457,257251800,0
1980566,257251800,0
2151810904,256192520,0
4720774,256192520,0
1980566,256192520,0
2151570425,256192520,0
144332884,256192520,0
2143731469,256192520,0
2110499343,256192520,0
2151810904,253655112,0
2118950747,253655112,0
1980566,253655112,0
2118871314,253655112,0
2163956082,253655112,0
2163963360,253655112,0
48218911,253655112,0
144332884,253655112,0
2110499343,253655112,0
2109383237,253507109,0
49593690,253507109,0
14643856,253507109,0
2190732533,253507109,0
2108072581,253507109,0
50689220,253507109,0
2113425100,253507109,0
2143370557,253507109,0
32051651,253507109,0
40659441,252889171,0
3715325,252889171,0
2093493118,252889171,0
39584794,252889171,0
2133904842,252889171,0
3497262,252889171,0
3962989,252889171,0
37488424,252889171,0
1405570479,252889171,0
83491600,252889171,0
2375079,249823166,0
48218911,249823166,0
2163963360,249823166,0
2163956082,249823166,0
1980566,249823166,0
2159812333,249823166,0
2115280538,249823166,0
2110499343,249823166,0
46331976,248315043,0
2115280538,248315043,0
2375079,248315043,0
1474354961,248315043,0
2155812837,248315043,0
49952235,248315043,0
1980566,248315043,0
2134810142,248315043,0
2110499343,248315043,0
2151810904,247452269,0
1980566,247452269,0
2375079,247452269,0
144742252,247452269,0
2118871314,247452269,0
144332884,247452269,0
2110499343,247452269,0
2143488914,247483720,0
1980566,247483720,0
2151570425,247483720,0
2110228303,247483720,0
2151810904,247483720,0
2118871314,247483720,0
2375079,247483720,0
144332884,247483720,0
2110499343,247483720,0
2155812837,246859309,0
2110228303,246859309,0
2375079,246859309,0
2118871314,246859309,0
1474354961,246859309,0
46331976,246859309,0
1980566,246859309,0
2110499343,246859309,0
2375079,237593703,0
1980566,237593703,0
1474354961,237593703,0
46331976,237593703,0
2155812837,237593703,0
4720774,237593703,0
144742252,237593703,0
2110499343,237593703,0
1996227547,247937360,0
4546674,247937360,0
1441385033,210912377,0
47520594,210912377,0
39623058,210912377,0
48838357,210912377,0
51195285,210912377,0
2506707,210912377,0
66478704,210912377,0
33848943,210912377,0
34687332,210912377,0
5569976,58576718,0
4165072,35366931,0
144146849,35366931,0
5129368,35366931,0
39388586,35366931,0
122768040,35366931,0
145630224,35366931,0
7409083,30262275,0
144011432,30262275,0
89280475,30262275,0
12478130,30262275,0
1753439,30262275,0
47659545,30262275,0
33997335,30262275,0
2126676,30262275,0
90888684,30262275,0
3845083,412209,0
1396559223,412209,0
46487995,412209,0
1396559241,412209,0
5757831,412209,0
143672357,412209,0
6665888,412209,0
4715461,412209,0
101458502,412209,0
115551770,412209,0
6465518,412209,0
2373159,412209,0
2738808,412209,0
6836534,412209,0
2096778330,14525249,0
34682006,14525249,0
3561963,14525249,0
145605214,14525249,0
1398552045,14525249,0
49067713,14525249,0
145833186,14525249,0
5588214,14525249,0
6836534,21642616,0
2124104,21642616,0
5372806,30676679,0
6485375,30676679,0
2443318,30676679,0
145245977,30676679,0
4060712,30676679,0
29948943,10846657,0
147846356,10846657,0
3736461,10846657,0
4689104,10846657,0
4810281,10846657,0
46909139,10846657,0
1398237781,10846657,0
1844188,10846657,0
145283134,10846657,0
3594354,10846657,0
5535989,28995340,0
6099337,28995340,0
5323941,28995340,0
3541324,28995340,0
47329041,28995340,0
2814483,8889986,0
50640469,36080552,0
2814483,36080552,0
88213327,162482262,0
81241240,131367106,0
87750249,130284595,0
2201184337,242173462,0
2143381733,242173462,0
2155143906,242173462,0
1685520478,233197383,0
2155703870,233197383,0
151484369,233197383,0
48691371,233197383,0
150349740,233197383,0
2113796451,233197634,0
2118453245,233197634,0
92720938,233197634,0
2072520307,233197634,0
2051270858,233198183,0
143666951,233198183,0
49640720,233198183,0
1819153751,233198183,0
2155702041,233198183,0
2146276207,233198183,0
51002080,225205829,0
49252696,225205829,0
2108195512,231848589,0
46694929,231848589,0
49453331,231848589,0
2041320686,229373825,0
46451755,229373825,0
2119198738,229373825,0
145866479,230617529,0
35150462,230617529,0
94264073,230617529,0
6134073,225324935,0
35150462,225324935,0
145866479,225324935,0
93908682,182144924,0
94264073,182144924,0
35150462,139380783,0
47277160,139380783,0
94264073,139380783,0
1717199,12790253,0
1686283,12790253,0
2391599,256231760,0
1810943,256231760,0
144405144,256231760,0
34691454,256231760,0
2781451,256231760,0
2391599,251286826,0
1810943,251286826,0
144405144,251286826,0
34691454,251286826,0
2090311691,251286826,0
145040777,245955363,0
2074379644,245955363,0
2055086,245955363,0
8956664,245955363,0
144904876,245132841,0
143722532,245132841,0
2145965454,245132841,0
2092239394,245132841,0
41155492,245132841,0
2068410732,245132841,0
2036800953,238943474,0
1591580985,221861879,0
12726028,221861879,0
152523417,221861879,0
51184704,235472787,0
2368236,235472787,0
13375891,235472787,0
48953745,123240508,0
1933739,123240508,0
10323797,123240508,0
13103949,123240508,0
70513672,123240508,0
34443611,123240508,0
102355878,123240508,0
70371546,123240508,0
89949334,123240508,0
70486433,123240508,0
89245077,123240508,0
48656150,128755887,0
133568663,128755887,0
72385966,128755887,0
50691171,128755887,0
52026272,128755887,0
98043517,128755887,0
46294756,233960650,0
50453563,233960650,0
2131068005,238091163,0
2108711620,238091163,0
2142151384,238091163,0
2136200799,238091163,0
2834523,224844362,0
66693211,224844362,0
2000219909,224844362,0
2108060416,224844362,0
69486668,224844362,0
2371719,17103224,0
1798451,17103224,0
2371719,7680134,0
1798451,7680134,0
145764442,251553501,0
3966638,251553501,0
6578765,251553501,0
50105910,251553501,0
49179196,251553501,0
145778299,251553501,0
20923439,229720366,0
32756486,229720366,0
5919344,229720366,0
2061342575,234683876,0
2092866545,234683876,0
40433356,234683876,0
49892181,231911145,0
6607889,231911145,0
4678959,231911145,0
2081501,231911145,0
37842680,231653388,0
1698198,231653388,0
48105916,231653388,0
2086659078,231590362,0
93483834,231590362,0
5575114,231590362,0
39420248,231590362,0
6496669,231590362,0
14009967,231590362,0
8578012,220435097,0
2110430534,220435097,0
2112831613,220435097,0
2107994411,220435097,0
6285475,220435097,0
2108115827,220435097,0
14921904,219702453,0
81267595,219702453,0
4774205,219702453,0
8407196,221504012,0
19318618,221504012,0
6234412,39099601,0
2200079,39099601,0
9811640,39099601,0
47935079,39099601,0
144482154,39099601,0
49374342,39604571,0
144880420,39604571,0
2074699957,39604571,0
2119195,39604571,0
4942929,39604571,0
48043103,39604571,0
4055404,39604571,0
144098243,42813126,0
48154712,42813126,0
50544404,42813126,0
3601680,25795581,0
1401301103,25795581,0
2121766170,25795581,0
152579226,25795581,0
145396557,25795581,0
153206690,25795581,0
8242616,25795581,0
1438220630,25795581,0
2108886891,25795581,0
2971650,25795581,0
13602956,12882627,0
46391234,12882627,0
2195845,12882627,0
6176936,12882627,0
8555757,12882627,0
10115340,12882627,0
48400280,12882627,0
5486533,12882627,0
4372090,12882627,0
3220450,12882627,0
144004917,31094297,0
7578370,31094297,0
144584028,31094297,0
4337358,31094297,0
12595848,31094297,0
97897183,31094297,0
49397614,31094297,0
2075634625,31094297,0
4106412,31094297,0
8978282,31094297,0
37749444,31094297,0
143730909,31094297,0
145932579,31094297,0
4695469,31094297,0
46694167,31094297,0
145130403,31094297,0
12409938,31094297,0
74210308,31094297,0
,32742955,0
46391234,32742955,0
4367404,32742955,0
46963797,32742955,0
48851416,32742955,0
1398283799,32742955,0
47400356,32742955,0
5486533,32742955,0
3220450,32742955,0
11335582,33653439,0
89584228,33653439,0
1398538956,33653439,0
7487677,33653439,0
5652867,33653439,0
7818905,33653439,0
144072101,33653439,0
123532804,43322655,0
103223351,43322655,0
9408914,43322655,0
3462762,43322655,0
3279931,4446883,0
145930167,6805256,0
13736478,6805256,0
2106339127,235240320,0
32368372,235240320,0
3919525,235240320,0
47565758,235240320,0
4442457,235240320,0
6987170,1088236,0
6987170,44638507,0
2107684107,37134779,0
14353447,211063778,0
2072304049,211063778,0
32705302,211063778,0
80679328,211063778,0
4002102,211063778,0
143945805,8691489,0
79546607,8691489,0
4399535,8691489,0
1948292,8691489,0
6072945,28918925,0
30073964,28918925,0
30469463,28918925,0
5622583,28918925,0
5717418,28918925,0
49680134,28918925,0
34683282,6952991,0
4424555,6952991,0
25242171,20488246,0
3775350,20488246,0
4820771,20488246,0
40376407,205221972,0
48969837,205221972,0
2067755412,205221972,0
46897006,205221972,0
,205221972,0
7305278,205221972,0
152717274,21253154,0
5439407,21253154,0
2064718371,21253154,0
2273962,21253154,0
1401688077,21253154,0
35571080,24758983,0
4942457,24758983,0
49316285,24758983,0
4290972,24758983,0
5733202,12545836,0
153775214,12545836,0
4470331,12545836,0
4516541,30757178,0
1965955400,30757178,0
1965951266,30757178,0
3512146,30757178,0
4187306,30757178,0
,22186516,0
48020283,22186516,0
6274685,5664409,0
150979517,220373228,0
1398414298,220373228,0
92683187,214535261,0
2459312,40320217,0
46468290,40320217,0
3881419,40320217,0
2116196286,40320217,0
31193182,3357237,0
12941688,3357237,0
14118850,3357237,0
144970996,3357237,0
4741736,3357237,0
4910154,3357237,0
145736289,9564277,0
120763454,9564277,0
6564806,9564277,0
4286207,9564277,0
9847190,9564277,0
2110126808,9564277,0
48512360,9564277,0
38063259,9564277,0
5582579,9564277,0
145731428,9564277,0
145836665,9564277,0
4307362,9564277,0
3700882,1121576,0
6074270,1121576,0
143818924,1121576,0
144823223,1121576,0
143966906,1121576,0
1697113,1121576,0
13977288,3346033,0
14295866,3346033,0
4093959,3346033,0
120440840,3346033,0
6046575,3346033,0
3838341,3337918,0
6694148,3337918,0
5154690,3337918,0
153678237,3337918,0
40232680,3337918,0
144789542,19115550,0
2071103584,25851476,0
6566807,25851476,0
2107432872,25851476,0
144977438,25851476,0
3820888,25851476,0
4257476,25851476,0
2066603088,3334939,0
88266709,3334939,0
48313301,3334939,0
32448787,3334939,0
78492187,3334939,0
39817392,3334939,0
2063890978,3334939,0
11877622,3376721,0
3660143,3376721,0
1773484,3376721,0
31424416,3376721,0
49324561,3376721,0
70614880,3376721,0
2195048,3376721,0
48041677,3376721,0
2059975801,153314391,0
2062937347,153314391,0
2076092015,153314391,0
1500487564,153314391,0
2081897824,36198884,0
27860821,36198884,0
6415265,253332332,0
1607032124,253332332,0
10731192,253332332,0
46957052,253332332,0
2058990,253332332,0
3881287,253332332,0
34913310,253332332,0
5821322,253120495,0
47955251,253120495,0
1849711,253120495,0
5670466,253120495,0
5363541,253120495,0
2166235123,253120495,0
2114728164,253120495,0
2109678701,253120495,0
2157230647,253120495,0
39557418,253120495,0
6445056,253120495,0
2111867438,253120495,0
66840331,253120495,0
114104456,253120495,0
50995491,253120495,0
51025199,253120495,0
1404821869,251654690,0
2181984029,251654690,0
151476425,251654690,0
4825959,251654690,0
5990570,251654690,0
2575904,251654690,0
144791107,251654690,0
1803570975,249434715,0
9315413,249434715,0
49655786,249434715,0
14906831,249434715,0
51111870,245707563,0
48146888,238354490,0
2261986,238354490,0
30821385,238354490,0
1492157892,238354490,0
7721699,238354490,0
35700688,238354490,0
2118485764,238354490,0
2054846420,238354490,0
2110325380,238354490,0
145978687,235709570,0
4279680,235709570,0
2047834899,232142336,0
1506955973,232142336,0
2110548681,232142336,0
39369840,232142336,0
2115096558,232142336,0
2054774840,232142336,0
47022622,232159384,0
2052196029,232159384,0
49928672,232159384,0
2844632,232159384,0
2276447,232159384,0
101559393,227255620,0
4663128,227255620,0
10135111,227255620,0
3634462,227255620,0
11162330,220407399,0
2202880610,220407399,0
5146824,220407399,0
7557666,220407399,0
4302489,220407399,0
12969190,220407399,0
48259282,220407399,0
118103090,220407399,0
2457773,220407399,0
35455332,220407399,0
1738844614,220407399,0
4368313,220407399,0
87852630,220407399,0
116608231,220407399,0
2118378983,220407399,0
6374866,220407399,0
145088135,220407399,0
88054182,219919620,0
12694948,219919620,0
2112518467,219919620,0
145818702,219919620,0
11901577,219919620,0
121617217,219919620,0
2900608,219919620,0
145824454,219919620,0
47943143,219919620,0
49578092,219919620,0
8571305,219919620,0
,220372243,0
48922193,220372243,0
12008820,220372243,0
50201712,220372243,0
17892701,220372243,0
48694157,220372243,0
2116677010,220372243,0
48994394,220372243,0
47914860,220372243,0
47840883,220372243,0
2144011464,214719904,0
147639590,214719904,0
2110920673,214719904,0
2064621796,214719904,0
49174402,214719904,0
6643277,214719904,0
40147419,214719904,0
2144523143,214719904,0
5821322,231594020,0
49331449,231594020,0
1849711,231594020,0
5670466,231594020,0
2145183864,231594020,0
2067715386,231594020,0
2046665012,231594020,0
35440105,231594020,0
2098812286,231594020,0
39557418,231594020,0
6445056,231594020,0
2111867438,231594020,0
5363541,231594020,0
66840331,231594020,0
47955251,231594020,0
114104456,231594020,0
50995491,231594020,0
51025199,231594020,0
119959963,140317321,0
29977117,140317321,0
40557056,59250436,0
2112823534,59250436,0
32557707,59250436,0
1597743965,59250436,0
52174429,59250436,0
1834834,59250436,0
2500395,59250436,0
49507099,59250436,0
145865732,150798397,0
10024868,150798397,0
14104787,216504823,0
2053829155,216504823,0
1658881332,216504823,0
12707192,216504823,0
6696490,216504823,0
5850230,216504823,0
12352276,27672896,0
51114669,27672896,0
49018153,27672896,0
145143212,27672896,0
49057525,27672896,0
6587084,27672896,0
16075970,27672896,0
50061908,27672896,0
7196178,24606907,0
47862750,24606907,0
2122023692,24606907,0
47473830,24606907,0
2110141654,24606907,0
66191038,24606907,0
3909899,55824540,0
21060425,55824540,0
12064456,55824540,0
5336069,55824540,0
49890206,55824540,0
2108997640,704350,0
5234340,704350,0
47320006,704350,0
151476144,704350,0
145190218,704350,0
2077455155,704350,0
2145031930,704350,0
46394389,22984400,0
2507157,22984400,0
2054046207,22984400,0
145306410,22984400,0
2153515756,22984400,0
2109687947,22984400,0
143924973,9875256,0
4538941,9875256,0
4380208,9875256,0
145960177,9875256,0
144701702,9875256,0
2052404,221716819,0
36476151,221716819,0
1725285,221716819,0
1965932196,221917805,0
31384550,221917805,0
9212473,221917805,0
1405711517,198964698,0
1414844827,198964698,0
2060592369,56717528,0
1716352,56717528,0
1410752027,160011378,0
1716269,160011378,0
2104872,160011378,0
145949445,160011378,0
4856437,255594512,0
49768498,255594512,0
2199930507,255594512,0
48057454,255594512,0
8343175,255594512,0
5760524,255594512,0
6140245,250128503,0
2147134,250128503,0
4856437,250128503,0
8282602,239013326,0
31710250,239013326,0
40382789,239013326,0
4201657,239013326,0
8353797,239013326,0
4370414,239013326,0
2055649602,239013326,0
1745836,239013326,0
144116591,239013326,0
3293762,239013326,0
2460314,239013326,0
46731066,239013326,0
47581413,239013326,0
2398619,239013326,0
3785255,239013326,0
4732872,239013326,0
1387459202,239013326,0
52225200,239013326,0
2063312517,237510271,0
2144552111,237510271,0
152928616,252129288,0
38063273,252129288,0
1492194278,252129288,0
143619875,252129288,0
33624670,252129288,0
3392731,252129288,0
2199240512,255415365,0
118103865,255415365,0
2199240847,255415365,0
2199240831,255415365,0
2199241164,255415365,0
2199241130,255415365,0
82933723,255415365,0
2199240495,255415365,0
2199248076,255415365,0
1456188905,253789520,0
2121042713,253789520,0
2179591929,253789520,0
2191862698,253789520,0
6100220,253789520,0
1755916,247254450,0
2321054,247254450,0
2838515,247254450,0
144556244,247254450,0
1855173,246316065,0
1741140,246316065,0
152362984,244256742,0
94847072,244256742,0
9294715,244256742,0
143642241,244256742,0
2059026341,238208066,0
2759174,238208066,0
2128712492,237706680,0
2145671890,237706680,0
2115530003,237706680,0
40998104,237706680,0
2124528510,237706680,0
1753886,237671599,0
1412328163,237671599,0
66018023,237671599,0
2145224143,237671599,0
13655713,237671599,0
2000392122,237366476,0
152305808,237366476,0
2112726572,237366476,0
2153406680,237366476,0
2675599,237366476,0
1700043,237366476,0
2016408,236922023,0
2145618637,236922023,0
2113633935,236922023,0
2152169402,236922023,0
5450338,208061624,0
6579948,208061624,0
34067989,208061624,0
3605861,208061624,0
3511254,208061624,0
6244821,208061624,0
46421555,208061624,0
6640273,208061624,0
40106934,208061624,0
4819919,208061624,0
34097041,202855158,0
4083760,202855158,0
36751834,202855158,0
48121260,57192956,0
2002364,57192956,0
6228980,57192956,0
34809145,57192956,0
145508243,57192956,0
91484465,92415536,0
12523897,92415536,0
39814388,92415536,0
143827244,90038888,0
46636110,90038888,0
49828678,90038888,0
4660848,90038888,0
145234091,90038888,0
35915406,90038888,0
4529245,196627526,0
48078706,196627526,0
116265528,196627526,0
1994749584,222089394,0
5220639,222089394,0
8422802,222089394,0
39206293,222089394,0
14951142,222089394,0
12472771,222089394,0
5373138,222089394,0
24552368,22613333,0
91234281,22613333,0
1399060300,22613333,0
5373138,22613333,0
32078675,22613333,0
5306690,22613333,0
2873166,13980768,0
1399060300,13980768,0
14371817,13980768,0
5306690,13980768,0
91234281,30318639,0
24552368,30318639,0
1399060300,30318639,0
5373138,30318639,0
4247564,30318639,0
32078675,30318639,0
5306690,30318639,0
66747933,231611382,0
7149880,231611382,0
83959021,231611382,0
144908903,231611382,0
143602026,231611382,0
67055825,231611382,0
147862318,231611382,0
1856057286,231611382,0
153534011,231611382,0
2118920472,57202,0
5243948,57202,0
40217912,57202,0
108328545,140602632,0
121460411,162627129,0
82148909,162396957,0
12831473,238773012,0
47994281,238773012,0
67286911,238773012,0
2384900,238773012,0
37009833,238773012,0
144904917,238773012,0
1399403237,235676498,0
1423324885,235676498,0
114290954,235676498,0
2525621,235676498,0
8030438,237080841,0
2525621,237080841,0
7469282,237080841,0
48875536,237080841,0
5453486,237080841,0
2107384044,245569090,0
5085682,245569090,0
2149812974,245569090,0
1401078882,245569090,0
50146396,245569090,0
2396208,245569090,0
41203879,53077198,0
70514805,53077198,0
2089279688,53077198,0
72814326,53077198,0
2071127187,253859457,0
145803021,253859457,0
30917603,253859457,0
96744667,253859457,0
48451124,235722589,0
2104953525,235722589,0
2089847095,234031445,0
2124327735,234031445,0
32609875,207844734,0
3053914,207844734,0
1754105,207844734,0
5145543,207844734,0
46964538,115600573,0
16111235,115600573,0
101355023,115600573,0
39025114,25933489,0
47106609,25933489,0
4398909,25950551,0
40225547,25950551,0
83040191,1193385,0
39823267,1193385,0
40117732,1193385,0
11975776,225126133,0
2042874680,225126133,0
2115901856,225126133,0
4139132,225126133,0
40478976,225126133,0
2068607107,225126133,0
2152789879,225126133,0
92079940,225126133,0
11023774,225126133,0
2152828569,225126133,0
11975776,56149730,0
2144154790,56149730,0
3547287,56149730,0
50262144,56149730,0
11748746,56149730,0
46618789,56149730,0
2604917,56149730,0
2070250293,9358571,0
2064978086,9358571,0
2074761294,9358571,0
6784134,22757686,0
32082729,22757686,0
2074761259,22757686,0
36376235,219620587,0
2845578,219620587,0
4367152,219620587,0
4683738,219620587,0
6608698,219620587,0
4966730,219620587,0
2789559,219620587,0
39688708,219620587,0
8507171,219620587,0
1387461008,219620587,0
1742265,219620587,0
5101412,219620587,0
1975810096,219620587,0
39502355,219620587,0
15724318,22766649,0
144305970,22766649,0
1682279,22766649,0
1704911,22766649,0
1706073,22766649,0
2085908435,45786733,0
152415591,45786733,0
1892003,45786733,0
10739329,22209208,0
7190015,12156798,0
89136398,12156798,0
97562772,7109680,0
4179661,7109680,0
4106118,7109680,0
4294129,7109680,0
4585395,7109680,0
4338591,7109680,0
39443992,7109680,0
4203604,7109680,0
39924478,7109680,0
145537001,7109680,0
5359080,7109680,0
5296690,7109680,0
47208927,7109680,0
38535254,20105679,0
5627605,20105679,0
6498067,20105679,0
4319130,20105679,0
